campaign_id,campaign_name,platform,campaign_type,impressions,clicks,conversions,ad_spend,revenue,ctr_percent,conversion_rate_percent,roi_percent,campaign_date
4515,Campaign_4515,Facebook,Engagement,232508,17854,5532,5988.48,22974.52,7.68,30.98,283.65,2025-01-14
4516,Campaign_4516,Instagram,Traffic,47718,6868,3239,16212.49,41113.68,14.39,47.16,153.59,2025-06-09
4517,Campaign_4517,Instagram,Sales,241001,35693,14034,6320.78,27225.44,14.81,39.32,330.73,2025-06-26
4518,Campaign_4518,YouTube,Awareness,194005,34050,6069,1995.13,3340.06,17.55,17.82,67.41,2025-03-26
4519,Campaign_4519,YouTube,Engagement,55016,6362,2407,12147.3,47969.64,11.56,37.83,294.9,2025-02-22
4520,Campaign_4520,Twitter,Sales,85803,3068,1123,7378.73,26033.9,3.58,36.6,252.82,2024-06-28
4521,Campaign_4521,LinkedIn,Engagement,170070,11970,3978,9848.47,35249.43,7.04,33.23,257.92,2024-10-23
4522,Campaign_4522,LinkedIn,Awareness,238533,43919,1665,23895.48,111333.74,18.41,3.79,365.92,2024-07-20
4523,Campaign_4523,Instagram,Awareness,153966,1265,258,5315.11,13234.9,0.82,20.4,149.01,2025-04-05
4524,Campaign_4524,LinkedIn,Traffic,449618,44731,7231,11246.52,25199.48,9.95,16.17,124.06,2025-07-20
4525,Campaign_4525,Facebook,Traffic,219843,32848,1759,23249.33,60519.7,14.94,5.35,160.31,2026-01-07
4526,Campaign_4526,TikTok,Awareness,471767,3067,756,6503.69,12117.91,0.65,24.65,86.32,2025-04-26
4527,Campaign_4527,Twitter,Traffic,332465,59361,14383,12371.62,29067.01,17.85,24.23,134.95,2025-09-21
4528,Campaign_4528,Twitter,Sales,341870,19059,8172,3832.81,14968.06,5.57,42.88,290.52,2024-07-30
4529,Campaign_4529,Twitter,Sales,217139,20589,10274,14547.95,24156.4,9.48,49.9,66.05,2025-05-14
4530,Campaign_4530,Twitter,Sales,382557,70561,22923,10514.82,46025.57,18.44,32.49,337.72,2025-08-13
4531,Campaign_4531,Instagram,Engagement,431013,66707,23933,18577.64,35930.34,15.48,35.88,93.41,2024-12-30
4532,Campaign_4532,TikTok,Traffic,178287,15254,4613,6524.55,8379.63,8.56,30.24,28.43,2024-05-19
4533,Campaign_4533,TikTok,Sales,188354,21973,9045,3899.61,20008.9,11.67,41.16,413.1,2025-08-22
4534,Campaign_4534,TikTok,Engagement,228515,18027,3614,23588.63,65915.03,7.89,20.05,179.44,2026-01-24
4535,Campaign_4535,Instagram,Traffic,161294,25523,6528,561.93,2030.29,15.82,25.58,261.31,2026-04-20
4536,Campaign_4536,Twitter,Awareness,445230,46009,2743,16824.44,84844.9,10.33,5.96,404.3,2024-08-16
4537,Campaign_4537,Instagram,Sales,328321,34087,2169,11674.08,32815.49,10.38,6.36,181.1,2026-01-24
4538,Campaign_4538,Facebook,Sales,310200,45406,22594,7294.75,11764.26,14.64,49.76,61.27,2026-04-30
4539,Campaign_4539,LinkedIn,Sales,187761,14500,5556,2957.6,15219.54,7.72,38.32,414.59,2025-03-14
4540,Campaign_4540,Twitter,Engagement,282636,50763,22101,19118.87,65474.52,17.96,43.54,242.46,2026-03-20
4541,Campaign_4541,TikTok,Engagement,357583,63373,8966,11279.38,34602.93,17.72,14.15,206.78,2024-10-16
4542,Campaign_4542,Facebook,Engagement,315318,59844,1252,12294.52,33872.29,18.98,2.09,175.51,2025-03-30
4543,Campaign_4543,TikTok,Traffic,350075,28557,10513,20965.94,45232.27,8.16,36.81,115.74,2024-05-17
4544,Campaign_4544,LinkedIn,Sales,354584,65569,3387,8739.0,25913.47,18.49,5.17,196.53,2024-05-25
4545,Campaign_4545,LinkedIn,Awareness,83853,12893,71,20836.68,48803.99,15.38,0.55,134.22,2025-01-07
4546,Campaign_4546,Facebook,Sales,265263,27536,11419,6404.28,31509.41,10.38,41.47,392.01,2024-12-16
4547,Campaign_4547,Instagram,Awareness,198713,31396,7695,3562.24,5055.17,15.8,24.51,41.91,2025-08-17
4548,Campaign_4548,YouTube,Engagement,74523,6456,2685,6680.4,21082.49,8.66,41.59,215.59,2025-04-13
4549,Campaign_4549,Twitter,Engagement,332207,63976,8662,6389.6,9639.05,19.26,13.54,50.86,2025-09-02
4550,Campaign_4550,Facebook,Traffic,373978,71327,31753,3770.55,10238.21,19.07,44.52,171.53,2024-11-05
4551,Campaign_4551,Facebook,Traffic,272396,23070,6624,6736.78,14551.3,8.47,28.71,116.0,2024-09-29
4552,Campaign_4552,Facebook,Traffic,172015,7241,1661,13582.2,67432.98,4.21,22.94,396.48,2024-05-29
4553,Campaign_4553,LinkedIn,Engagement,122195,21302,5195,4215.39,20659.73,17.43,24.39,390.1,2024-09-22
4554,Campaign_4554,Twitter,Engagement,205496,23906,9105,932.5,4227.55,11.63,38.09,353.36,2024-07-16
4555,Campaign_4555,LinkedIn,Awareness,264795,49944,19638,7884.59,25999.72,18.86,39.32,229.75,2024-06-15
4556,Campaign_4556,LinkedIn,Engagement,352685,54580,13237,1585.63,7271.51,15.48,24.25,358.59,2024-06-17
4557,Campaign_4557,YouTube,Engagement,339289,16408,6412,5238.71,10062.88,4.84,39.08,92.09,2024-05-17
4558,Campaign_4558,TikTok,Traffic,242804,1123,357,946.95,1550.7,0.46,31.79,63.76,2025-09-30
4559,Campaign_4559,LinkedIn,Traffic,342188,13585,2134,18373.57,60974.72,3.97,15.71,231.86,2025-07-12
4560,Campaign_4560,Facebook,Engagement,387678,33185,9580,3549.9,9591.79,8.56,28.87,170.2,2025-04-16
4561,Campaign_4561,Twitter,Traffic,31883,5245,937,12733.19,30796.81,16.45,17.86,141.86,2026-01-17
4562,Campaign_4562,TikTok,Awareness,29440,2004,522,1122.26,4283.08,6.81,26.05,281.65,2024-06-16
4563,Campaign_4563,Twitter,Awareness,20116,1318,521,9024.4,37131.43,6.55,39.53,311.46,2024-11-18
4564,Campaign_4564,TikTok,Engagement,407399,14744,3640,18867.76,98914.31,3.62,24.69,424.25,2025-09-04
4565,Campaign_4565,YouTube,Engagement,311268,3191,1051,13803.4,58155.59,1.03,32.94,321.31,2024-06-09
4566,Campaign_4566,Twitter,Engagement,174529,7413,1679,22644.7,42373.03,4.25,22.65,87.12,2025-05-25
4567,Campaign_4567,LinkedIn,Traffic,313196,54111,25628,6290.59,22417.22,17.28,47.36,256.36,2025-01-28
4568,Campaign_4568,TikTok,Traffic,243397,27332,11139,6624.67,36384.82,11.23,40.75,449.23,2025-03-17
4569,Campaign_4569,LinkedIn,Traffic,135909,13059,5569,19991.8,84443.23,9.61,42.64,322.39,2024-07-07
4570,Campaign_4570,LinkedIn,Sales,33842,5006,286,11634.14,20606.5,14.79,5.71,77.12,2026-02-05
4571,Campaign_4571,Facebook,Awareness,151605,26529,1448,24192.45,53007.62,17.5,5.46,119.11,2025-04-01
4572,Campaign_4572,Instagram,Traffic,404936,26408,10078,678.88,1608.98,6.52,38.16,137.01,2025-10-17
4573,Campaign_4573,LinkedIn,Sales,487508,41617,5455,12566.22,31817.05,8.54,13.11,153.2,2024-11-18
4574,Campaign_4574,Twitter,Traffic,236604,27554,11066,23110.66,58901.85,11.65,40.16,154.87,2025-02-18
4575,Campaign_4575,Twitter,Awareness,241541,5099,1147,13243.92,17165.32,2.11,22.49,29.61,2024-09-20
4576,Campaign_4576,Facebook,Traffic,358228,7756,3794,11678.79,50218.11,2.17,48.92,329.99,2024-09-16
4577,Campaign_4577,Instagram,Sales,452226,48809,18423,20437.1,58782.76,10.79,37.75,187.63,2024-07-19
4578,Campaign_4578,YouTube,Traffic,455540,45919,5996,23740.3,96821.74,10.08,13.06,307.84,2024-07-25
4579,Campaign_4579,YouTube,Traffic,434556,78502,17378,17834.78,82747.19,18.06,22.14,363.97,2025-01-19
4580,Campaign_4580,YouTube,Sales,235005,39225,3447,2667.29,4648.82,16.69,8.79,74.29,2024-08-25
4581,Campaign_4581,Facebook,Sales,427733,22790,1287,6964.43,28052.74,5.33,5.65,302.8,2025-12-13
4582,Campaign_4582,Twitter,Sales,432106,50494,2756,23120.19,85960.81,11.69,5.46,271.8,2025-03-19
4583,Campaign_4583,Facebook,Traffic,451923,44666,20323,21696.1,62822.19,9.88,45.5,189.56,2026-04-18
4584,Campaign_4584,Twitter,Sales,148467,21616,10357,7184.79,36881.45,14.56,47.91,413.33,2025-01-11
4585,Campaign_4585,Instagram,Awareness,104824,13280,5673,20564.82,49452.33,12.67,42.72,140.47,2026-01-16
4586,Campaign_4586,Twitter,Engagement,283034,7393,3315,19425.4,67775.04,2.61,44.84,248.9,2025-03-11
4587,Campaign_4587,Instagram,Engagement,54736,4503,1614,23073.48,46299.13,8.23,35.84,100.66,2025-01-09
4588,Campaign_4588,LinkedIn,Awareness,85699,1949,261,14039.11,55969.61,2.27,13.39,298.67,2026-05-11
4589,Campaign_4589,LinkedIn,Engagement,371767,29362,7333,21018.78,90502.48,7.9,24.97,330.58,2025-06-08
4590,Campaign_4590,TikTok,Awareness,419113,14070,4449,19575.56,47014.05,3.36,31.62,140.17,2024-07-04
4591,Campaign_4591,Instagram,Engagement,146404,13517,5544,3797.19,5012.2,9.23,41.02,32.0,2024-06-19
4592,Campaign_4592,Instagram,Awareness,357013,69449,16029,5358.99,13888.71,19.45,23.08,159.17,2025-07-27
4593,Campaign_4593,TikTok,Awareness,68349,4024,957,4640.11,9699.47,5.89,23.78,109.04,2024-12-09
4594,Campaign_4594,Facebook,Traffic,112548,1053,310,12301.24,55898.76,0.94,29.44,354.42,2025-01-11
4595,Campaign_4595,TikTok,Traffic,486020,64295,1564,18441.71,22968.02,13.23,2.43,24.54,2025-03-28
4596,Campaign_4596,TikTok,Sales,238322,8104,4028,13814.85,62644.3,3.4,49.7,353.46,2025-04-15
4597,Campaign_4597,Twitter,Awareness,398215,49912,134,12337.98,49513.36,12.53,0.27,301.31,2025-09-15
4598,Campaign_4598,Instagram,Engagement,343713,55530,6129,23982.3,80236.31,16.16,11.04,234.56,2025-08-08
4599,Campaign_4599,Facebook,Awareness,296051,35311,16963,10171.42,14363.07,11.93,48.04,41.21,2024-12-17
4600,Campaign_4600,Twitter,Sales,272670,26554,9459,5948.07,12922.83,9.74,35.62,117.26,2026-04-14
4601,Campaign_4601,TikTok,Traffic,212963,20488,5432,19998.21,46072.3,9.62,26.51,130.38,2026-04-07
4602,Campaign_4602,Twitter,Sales,166505,4577,391,10331.31,26742.34,2.75,8.54,158.85,2024-06-08
4603,Campaign_4603,LinkedIn,Awareness,329409,45677,719,9979.14,51097.27,13.87,1.57,412.04,2025-03-13
4604,Campaign_4604,YouTube,Engagement,305991,48141,23303,18891.88,75080.93,15.73,48.41,297.42,2026-05-04
4605,Campaign_4605,LinkedIn,Traffic,78518,6509,2761,24952.2,105603.21,8.29,42.42,323.22,2024-10-02
4606,Campaign_4606,Facebook,Awareness,367919,7957,555,14031.63,61329.3,2.16,6.97,337.08,2025-03-22
4607,Campaign_4607,Instagram,Traffic,108476,14012,4513,3983.94,11483.38,12.92,32.21,188.24,2024-05-14
4608,Campaign_4608,Instagram,Sales,155370,6739,532,24037.78,124173.78,4.34,7.89,416.58,2024-10-22
4609,Campaign_4609,YouTube,Traffic,344294,53163,23925,3894.41,19319.8,15.44,45.0,396.09,2025-10-07
4610,Campaign_4610,Twitter,Awareness,427275,1451,193,4768.69,14405.29,0.34,13.3,202.08,2024-06-26
4611,Campaign_4611,LinkedIn,Awareness,298569,47388,16763,11659.64,53733.09,15.87,35.37,360.85,2024-07-02
4612,Campaign_4612,Facebook,Sales,84220,15169,6956,23237.38,51056.98,18.01,45.86,119.72,2024-09-26
4613,Campaign_4613,Twitter,Awareness,406364,66992,19582,5207.04,25038.28,16.49,29.23,380.85,2026-04-30
4614,Campaign_4614,Facebook,Awareness,12234,1836,420,11491.55,57540.2,15.01,22.88,400.72,2024-09-29
4615,Campaign_4615,YouTube,Engagement,261667,21414,5588,22997.77,64916.76,8.18,26.1,182.27,2026-02-13
4616,Campaign_4616,Instagram,Sales,74024,1425,216,18492.91,46385.96,1.93,15.16,150.83,2025-08-10
4617,Campaign_4617,Facebook,Traffic,487564,72182,16076,5140.26,18797.08,14.8,22.27,265.68,2024-11-01
4618,Campaign_4618,LinkedIn,Traffic,306884,38892,441,23327.43,61984.75,12.67,1.13,165.72,2026-01-19
4619,Campaign_4619,Instagram,Sales,62411,9073,4088,2495.42,8208.71,14.54,45.06,228.95,2025-02-12
4620,Campaign_4620,LinkedIn,Engagement,27122,3829,891,12757.77,65096.33,14.12,23.27,410.25,2025-12-14
4621,Campaign_4621,Instagram,Engagement,48647,3122,569,22796.87,95842.2,6.42,18.23,320.42,2025-09-09
4622,Campaign_4622,Twitter,Engagement,58875,7425,1087,13751.33,30211.59,12.61,14.64,119.7,2025-01-17
4623,Campaign_4623,LinkedIn,Traffic,119489,8833,3721,9937.03,22985.65,7.39,42.13,131.31,2025-07-17
4624,Campaign_4624,Instagram,Awareness,410537,53915,15041,11887.31,48370.58,13.13,27.9,306.91,2025-09-08
4625,Campaign_4625,Twitter,Traffic,213305,19337,3727,8099.02,42515.74,9.07,19.27,424.95,2026-02-26
4626,Campaign_4626,YouTube,Awareness,364587,31563,13857,2460.71,11021.52,8.66,43.9,347.9,2026-04-21
4627,Campaign_4627,Twitter,Traffic,129352,8398,1500,6972.82,32091.39,6.49,17.86,360.24,2025-01-30
4628,Campaign_4628,Instagram,Engagement,184761,33759,8701,24866.35,66224.79,18.27,25.77,166.32,2025-09-17
4629,Campaign_4629,Twitter,Traffic,294607,19409,8788,21540.24,80185.47,6.59,45.28,272.26,2025-10-28
4630,Campaign_4630,Facebook,Traffic,390298,29471,13873,3368.16,5384.8,7.55,47.07,59.87,2026-03-04
4631,Campaign_4631,LinkedIn,Engagement,20241,2396,642,4473.85,6358.67,11.84,26.79,42.13,2026-05-02
4632,Campaign_4632,Instagram,Awareness,438672,76985,19638,20167.28,60064.07,17.55,25.51,197.83,2024-09-11
4633,Campaign_4633,TikTok,Engagement,66362,1839,545,23857.4,87732.26,2.77,29.64,267.74,2024-08-23
4634,Campaign_4634,TikTok,Engagement,471956,59926,11913,7603.29,33421.58,12.7,19.88,339.57,2025-10-28
4635,Campaign_4635,YouTube,Traffic,251872,10821,4242,14349.22,45349.88,4.3,39.2,216.04,2025-08-02
4636,Campaign_4636,Twitter,Awareness,368153,28536,4900,12919.29,30411.51,7.75,17.17,135.4,2024-06-13
4637,Campaign_4637,Twitter,Traffic,407521,27636,9552,755.2,2554.18,6.78,34.56,238.21,2025-03-01
4638,Campaign_4638,TikTok,Traffic,287046,57247,11481,18670.25,23320.14,19.94,20.06,24.91,2025-03-28
4639,Campaign_4639,YouTube,Sales,389356,24854,10698,18086.8,53414.15,6.38,43.04,195.32,2025-08-25
4640,Campaign_4640,TikTok,Traffic,498367,54708,25667,13922.6,18728.84,10.98,46.92,34.52,2025-12-24
4641,Campaign_4641,Twitter,Sales,476810,60797,14436,15105.51,48550.1,12.75,23.74,221.41,2024-09-24
4642,Campaign_4642,TikTok,Sales,308583,38027,13362,4035.72,8709.61,12.32,35.14,115.81,2024-08-04
4643,Campaign_4643,TikTok,Sales,471028,59201,2335,16916.96,26512.52,12.57,3.94,56.72,2024-05-20
4644,Campaign_4644,YouTube,Awareness,197480,9074,1115,14070.52,42262.28,4.59,12.29,200.36,2024-07-07
4645,Campaign_4645,YouTube,Sales,223315,36365,5552,7541.78,14367.41,16.28,15.27,90.5,2025-03-09
4646,Campaign_4646,Facebook,Engagement,37203,2172,491,15611.17,81100.3,5.84,22.61,419.5,2025-04-12
4647,Campaign_4647,TikTok,Engagement,208749,2478,871,20452.69,102780.23,1.19,35.15,402.53,2025-01-22
4648,Campaign_4648,Facebook,Sales,381048,30696,11191,22969.69,66955.6,8.06,36.46,191.5,2025-12-09
4649,Campaign_4649,YouTube,Engagement,109997,12174,3635,13673.3,39443.2,11.07,29.86,188.47,2024-05-14
4650,Campaign_4650,Instagram,Awareness,57366,3237,1085,8919.05,29203.6,5.64,33.52,227.43,2024-09-20
4651,Campaign_4651,LinkedIn,Engagement,421812,51140,8730,6718.31,33651.07,12.12,17.07,400.89,2026-02-16
4652,Campaign_4652,Instagram,Awareness,160611,18423,7895,19606.87,52247.67,11.47,42.85,166.48,2026-04-16
4653,Campaign_4653,Facebook,Engagement,313383,42402,17098,19690.92,45298.52,13.53,40.32,130.05,2025-04-12
4654,Campaign_4654,TikTok,Traffic,173063,10382,4386,20152.95,52259.2,6.0,42.25,159.31,2024-08-28
4655,Campaign_4655,TikTok,Traffic,408528,40673,4375,9446.51,43860.82,9.96,10.76,364.31,2024-05-19
4656,Campaign_4656,YouTube,Awareness,298698,35736,14685,13836.73,18235.09,11.96,41.09,31.79,2025-04-22
4657,Campaign_4657,YouTube,Awareness,129896,24661,9718,23798.41,45830.27,18.99,39.41,92.58,2024-09-07
4658,Campaign_4658,Twitter,Engagement,490799,63984,1170,22598.13,36157.67,13.04,1.83,60.0,2025-02-19
4659,Campaign_4659,LinkedIn,Sales,303697,27298,6844,23101.34,122231.69,8.99,25.07,429.11,2025-10-19
4660,Campaign_4660,YouTube,Traffic,293086,54156,15515,14363.58,65210.16,18.48,28.65,354.0,2026-03-06
4661,Campaign_4661,LinkedIn,Engagement,116421,3499,565,20135.25,93909.45,3.01,16.15,366.39,2024-05-17
4662,Campaign_4662,Twitter,Traffic,427964,54568,5741,14618.79,24652.12,12.75,10.52,68.63,2025-05-27
4663,Campaign_4663,YouTube,Awareness,172376,20688,1931,10964.2,24210.66,12.0,9.33,120.82,2024-10-29
4664,Campaign_4664,YouTube,Traffic,256943,1294,69,8442.44,35600.17,0.5,5.33,321.68,2026-05-03
4665,Campaign_4665,YouTube,Sales,173692,23182,11269,2442.56,12793.36,13.35,48.61,423.77,2024-07-24
4666,Campaign_4666,Facebook,Engagement,393056,1475,134,18217.38,60174.25,0.38,9.08,230.31,2024-11-01
4667,Campaign_4667,YouTube,Awareness,152391,3189,865,7247.96,24227.35,2.09,27.12,234.26,2024-09-29
4668,Campaign_4668,Facebook,Awareness,39126,3204,881,10668.78,52918.41,8.19,27.5,396.01,2025-05-12
4669,Campaign_4669,LinkedIn,Traffic,418902,13802,2962,4692.37,19370.42,3.29,21.46,312.81,2025-05-27
4670,Campaign_4670,Twitter,Traffic,142572,10036,1449,20718.3,45335.59,7.04,14.44,118.82,2025-04-03
4671,Campaign_4671,Twitter,Sales,39046,4942,2239,22759.42,60747.48,12.66,45.31,166.91,2026-02-05
4672,Campaign_4672,TikTok,Sales,115729,1438,636,24206.09,81890.68,1.24,44.23,238.31,2025-09-27
4673,Campaign_4673,Twitter,Awareness,482953,32183,11335,14107.07,41065.04,6.66,35.22,191.1,2026-04-18
4674,Campaign_4674,LinkedIn,Sales,233474,4209,410,21678.5,57295.49,1.8,9.74,164.3,2025-11-21
4675,Campaign_4675,Twitter,Engagement,130124,5409,1693,12392.95,29147.37,4.16,31.3,135.19,2025-01-04
4676,Campaign_4676,Instagram,Engagement,272231,47117,3317,15713.54,49958.13,17.31,7.04,217.93,2025-03-29
4677,Campaign_4677,TikTok,Sales,33217,1875,629,11090.99,42367.68,5.64,33.55,282.0,2025-07-22
4678,Campaign_4678,Instagram,Awareness,24527,3528,314,9084.74,33225.31,14.38,8.9,265.73,2025-04-15
4679,Campaign_4679,YouTube,Sales,454798,74708,10190,13967.86,60058.21,16.43,13.64,329.97,2026-03-26
4680,Campaign_4680,Instagram,Engagement,128931,24102,2497,24253.52,76030.96,18.69,10.36,213.48,2025-03-27
4681,Campaign_4681,LinkedIn,Sales,311648,43430,6528,18971.8,70529.74,13.94,15.03,271.76,2025-05-18
4682,Campaign_4682,Twitter,Engagement,321107,60604,3429,8919.94,47704.43,18.87,5.66,434.81,2025-10-12
4683,Campaign_4683,LinkedIn,Traffic,489453,43298,4142,2394.47,11546.05,8.85,9.57,382.2,2026-02-03
4684,Campaign_4684,TikTok,Engagement,53663,5627,2513,4539.41,5825.92,10.49,44.66,28.34,2026-05-02
4685,Campaign_4685,Facebook,Sales,445415,61226,9969,17551.78,29416.91,13.75,16.28,67.6,2026-03-26
4686,Campaign_4686,YouTube,Traffic,166776,19392,7713,20754.78,76920.18,11.63,39.77,270.61,2024-07-05
4687,Campaign_4687,YouTube,Awareness,78307,6666,2512,2453.35,12709.35,8.51,37.68,418.04,2025-08-07
4688,Campaign_4688,TikTok,Traffic,103227,10842,5400,14590.07,78785.59,10.5,49.81,439.99,2024-08-28
4689,Campaign_4689,TikTok,Sales,133540,25894,10630,11138.96,51177.24,19.39,41.05,359.44,2025-09-05
4690,Campaign_4690,Twitter,Engagement,472353,34801,9784,5186.1,13040.87,7.37,28.11,151.46,2026-02-11
4691,Campaign_4691,TikTok,Engagement,460849,40885,15203,13212.85,25218.06,8.87,37.18,90.86,2024-08-09
4692,Campaign_4692,Facebook,Sales,259850,8229,1432,22648.09,100479.12,3.17,17.4,343.65,2024-09-28
4693,Campaign_4693,LinkedIn,Awareness,478884,68964,2868,20955.49,80417.71,14.4,4.16,283.75,2025-08-04
4694,Campaign_4694,Twitter,Engagement,409978,30673,4477,23238.35,92564.82,7.48,14.6,298.33,2025-06-24
4695,Campaign_4695,Instagram,Awareness,75725,5800,1978,14738.97,44226.86,7.66,34.1,200.07,2025-09-20
4696,Campaign_4696,TikTok,Engagement,388009,7532,2374,7533.47,28522.11,1.94,31.52,278.61,2025-12-19
4697,Campaign_4697,YouTube,Traffic,263193,15945,3964,10672.39,26022.82,6.06,24.86,143.83,2026-01-15
4698,Campaign_4698,Instagram,Sales,210248,10071,1081,9466.2,35533.91,4.79,10.73,275.38,2025-02-17
4699,Campaign_4699,Twitter,Engagement,226316,40295,7617,1799.76,8045.0,17.8,18.9,347.0,2024-05-27
4700,Campaign_4700,YouTube,Traffic,493892,83513,3893,22853.08,94125.22,16.91,4.66,311.87,2024-07-06
4701,Campaign_4701,YouTube,Traffic,136734,4562,515,18927.48,37716.61,3.34,11.29,99.27,2025-05-26
4702,Campaign_4702,TikTok,Awareness,172916,5314,1109,12537.89,61749.35,3.07,20.87,392.5,2024-07-06
4703,Campaign_4703,LinkedIn,Sales,470745,2510,184,13281.73,23126.91,0.53,7.33,74.13,2024-10-20
4704,Campaign_4704,TikTok,Engagement,123994,11812,5053,13423.46,58646.23,9.53,42.78,336.89,2024-07-07
4705,Campaign_4705,Twitter,Engagement,95765,6174,2406,13698.25,30713.33,6.45,38.97,124.21,2025-07-12
4706,Campaign_4706,TikTok,Awareness,333200,55690,22476,10678.24,44658.75,16.71,40.36,318.22,2025-06-13
4707,Campaign_4707,YouTube,Engagement,195027,17331,375,19846.28,37995.81,8.89,2.16,91.45,2026-01-13
4708,Campaign_4708,Twitter,Sales,253779,48749,7792,10365.76,12911.28,19.21,15.98,24.56,2024-05-21
4709,Campaign_4709,Twitter,Awareness,85104,10914,4660,889.53,1212.54,12.82,42.7,36.31,2024-10-09
4710,Campaign_4710,Twitter,Engagement,236662,20701,7476,10461.19,51448.77,8.75,36.11,391.81,2026-03-14
4711,Campaign_4711,Twitter,Engagement,167866,5772,1899,12829.33,29154.7,3.44,32.9,127.25,2024-08-02
4712,Campaign_4712,Twitter,Sales,176775,18026,910,18002.77,43599.16,10.2,5.05,142.18,2025-02-05
4713,Campaign_4713,Twitter,Awareness,75505,7562,2586,12571.38,22848.68,10.02,34.2,81.75,2025-10-10
4714,Campaign_4714,Facebook,Sales,395198,57736,14562,23783.93,111525.86,14.61,25.22,368.91,2026-03-25
4715,Campaign_4715,TikTok,Awareness,336092,26749,5059,23920.97,99052.25,7.96,18.91,314.08,2024-05-17
4716,Campaign_4716,YouTube,Engagement,155320,11468,1786,18613.87,76112.78,7.38,15.57,308.9,2024-10-15
4717,Campaign_4717,TikTok,Sales,101497,17822,7730,14169.43,30555.78,17.56,43.37,115.65,2026-02-19
4718,Campaign_4718,Instagram,Traffic,140086,27153,8421,2915.9,6274.01,19.38,31.01,115.17,2024-05-11
4719,Campaign_4719,Twitter,Sales,131867,10084,2838,6589.53,33356.39,7.65,28.14,406.2,2025-06-01
4720,Campaign_4720,YouTube,Sales,36462,2481,521,10865.96,17780.24,6.8,21.0,63.63,2026-05-01
4721,Campaign_4721,LinkedIn,Engagement,163679,25843,7843,23368.41,30216.45,15.79,30.35,29.3,2025-03-16
4722,Campaign_4722,Instagram,Engagement,110074,16028,1338,1846.64,4043.5,14.56,8.35,118.97,2024-08-22
4723,Campaign_4723,YouTube,Engagement,490171,10518,3324,1680.84,3813.35,2.15,31.6,126.87,2025-02-09
4724,Campaign_4724,Facebook,Engagement,60246,1464,549,17863.19,49521.07,2.43,37.5,177.22,2026-03-08
4725,Campaign_4725,Facebook,Awareness,290138,57308,16389,1826.41,6807.69,19.75,28.6,272.74,2025-01-30
4726,Campaign_4726,Twitter,Engagement,153331,5976,673,22436.34,105823.79,3.9,11.26,371.66,2024-08-27
4727,Campaign_4727,YouTube,Engagement,188723,26773,5056,2244.56,8423.93,14.19,18.88,275.3,2025-11-10
4728,Campaign_4728,Instagram,Traffic,436252,49793,2920,3724.1,8193.21,11.41,5.86,120.01,2024-10-02
4729,Campaign_4729,Twitter,Engagement,414066,68747,4989,14866.37,71823.39,16.6,7.26,383.13,2025-08-14
4730,Campaign_4730,Twitter,Engagement,483651,3794,765,18029.67,38940.83,0.78,20.16,115.98,2024-11-23
4731,Campaign_4731,LinkedIn,Traffic,330465,63979,8370,23324.21,125686.19,19.36,13.08,438.87,2025-02-24
4732,Campaign_4732,Facebook,Traffic,67711,6458,2884,12681.7,56468.28,9.54,44.66,345.27,2025-01-29
4733,Campaign_4733,LinkedIn,Sales,73583,7427,1820,20039.78,39013.72,10.09,24.51,94.68,2025-04-06
4734,Campaign_4734,Instagram,Traffic,155577,14421,2065,927.51,4239.17,9.27,14.32,357.05,2026-03-31
4735,Campaign_4735,LinkedIn,Engagement,80321,14850,7030,2323.62,9478.84,18.49,47.34,307.93,2025-02-18
4736,Campaign_4736,Instagram,Traffic,477548,94863,28399,6317.44,11151.04,19.86,29.94,76.51,2024-10-08
4737,Campaign_4737,Facebook,Traffic,238494,5794,1330,1517.62,2825.09,2.43,22.95,86.15,2026-04-15
4738,Campaign_4738,TikTok,Traffic,272655,53997,11797,16857.29,50674.96,19.8,21.85,200.61,2024-05-13
4739,Campaign_4739,TikTok,Awareness,469939,11137,2557,5151.26,10960.95,2.37,22.96,112.78,2024-08-11
4740,Campaign_4740,Instagram,Awareness,488624,67215,2804,18756.49,70323.72,13.76,4.17,274.93,2024-12-28
4741,Campaign_4741,Twitter,Sales,51233,5661,1760,18451.99,89551.02,11.05,31.09,385.32,2025-09-04
4742,Campaign_4742,LinkedIn,Awareness,324518,10751,4027,20860.92,72076.85,3.31,37.46,245.51,2025-04-10
4743,Campaign_4743,TikTok,Awareness,292039,39921,6837,1437.49,6665.31,13.67,17.13,363.68,2026-02-13
4744,Campaign_4744,Twitter,Engagement,212308,16930,1915,10486.98,35503.69,7.97,11.31,238.55,2025-02-15
4745,Campaign_4745,Instagram,Engagement,56449,9641,2943,23348.61,121486.18,17.08,30.53,420.31,2025-12-07
4746,Campaign_4746,TikTok,Sales,339101,5611,2756,14984.7,39507.27,1.65,49.12,163.65,2024-07-26
4747,Campaign_4747,YouTube,Traffic,209330,32367,2935,13338.13,16695.81,15.46,9.07,25.17,2024-08-17
4748,Campaign_4748,Twitter,Engagement,92099,1058,420,16138.8,57810.73,1.15,39.7,258.21,2026-04-02
4749,Campaign_4749,TikTok,Engagement,244581,11114,5229,5232.31,11021.06,4.54,47.05,110.63,2025-04-25
4750,Campaign_4750,Instagram,Sales,19302,2909,1106,5970.27,25762.01,15.07,38.02,331.5,2025-03-04
